sample_id,selection_group,selection_role,selection_tier,distance_stratum,cluster,grid_id,center_lon,center_lat,center_x_3003,center_y_3003,distance_percentile,distance_to_medoid_k7,relative_assignment_margin,second_nearest_cluster,cleanup_cluster,cleanup_changed,within_cluster_weight,citywide_nonmedoid_weight,bldheight,blddensity,vertohor,treecover,grasscover,charlength,assigned_class_medoid_rmse_c_precision1,assigned_four_rmse_c_precision1,oracle_four_rmse_c_precision1,assigned_class_medoid_rmse_c,assigned_four_rmse_c,oracle_four_rmse_c,four_minus_class_medoid_rmse_c,assignment_regret_vs_oracle_c
C5_distance_stratified_random_4997,probability_sample,distance_stratified_random,preferred,D75_95,5,4997,7.686995021732193,45.06068525513208,1396650.0,4990550.0,0.8719250292854354,0.8452600450722753,0.3089619365955489,4,5,False,0.0666406351685539,0.0161219220353926,15.962500792502194,0.4596712708380641,0.5971174055085346,0.0485603537720211,0.0106407707977264,500.0,0.072125271538626,0.0937669314999823,0.0838227636609683,0.0545505693084146,0.0849492898693983,0.0708896700488491,0.0303987205609837,0.0140596198205492
C5_distance_stratified_random_5565,probability_sample,distance_stratified_random,preferred,D50_75,5,5565,7.646256571536472,45.06471025596721,1393450.0,4991050.0,0.697383834439672,0.7212265215785842,0.5359684862712574,4,5,False,0.0833007939606924,0.0201524025442408,13.834214636820326,0.3968018766901957,1.163026721298296,0.0320150462356909,0.0,500.0,0.0537094330294691,0.077680413073969,0.077680413073969,0.0313898341744221,0.0624679799255725,0.0624679799255725,0.0310781457511504,0.0
C5_distance_stratified_random_6067,probability_sample,distance_stratified_random,preferred,D50_75,5,6067,7.674110055210797,45.06863782055862,1395650.0,4991450.0,0.6657555642327216,0.7044204568418008,0.282157522622467,4,5,False,0.0833007939606924,0.0201524025442408,19.142839328713283,0.3588052297744656,0.895618642195585,0.052389922868115,0.0,500.0,0.0529495322740109,0.0768901843971062,0.0768901843971062,0.0299275399657544,0.0610589785244356,0.0610589785244356,0.0311314385586812,0.0
C5_distance_stratified_random_6199,probability_sample,distance_stratified_random,preferred,D95_100,5,6199,7.684248967102723,45.0696552937627,1396450.0,4991550.0,0.983209683717298,1.167019489813732,0.1606288770277883,6,5,False,0.016790316282702,0.0040619686378235,20.35014976480213,0.4994720121389539,0.7651974481119468,0.0020180424461728,0.0126735062754798,500.0,0.1115376136978301,0.1424468177616157,0.0646027552178323,0.1055730297560515,0.1365032862099617,0.0538257197352978,0.0309302564539101,0.0826775664746638
C5_distance_stratified_random_6798,probability_sample,distance_stratified_random,preferred,D50_75,5,6798,7.630803631472412,45.07352761085452,1392250.0,4992050.0,0.6337368215540804,0.6897395199146411,0.0024381850213025,4,5,False,0.0833007939606924,0.0201524025442408,16.553815532264643,0.3259826793261817,0.92446281741165,0.0644383173462023,0.0412771789761072,500.0,0.0257534853783409,0.0611906221364264,0.0611906221364264,0.0079776013492572,0.0390944997240762,0.0390944997240762,0.0311168983748189,0.0
C5_distance_stratified_random_8069,probability_sample,distance_stratified_random,preferred,D00_25,5,8069,7.653452853090854,45.082798652534194,1394050.0,4993050.0,0.2128074970714564,0.4819761929565742,0.5281882262057863,4,5,False,0.0833007939606924,0.0201524025442408,14.230635743676247,0.3410273837014481,0.9251861188968544,0.0491118388936557,0.0118450579878699,500.0,0.0208823623989416,0.0594015051390567,0.0594015051390567,0.0054193863913221,0.0366613030531173,0.0366613030531173,0.0312419166617952,0.0
C5_distance_stratified_random_8949,probability_sample,distance_stratified_random,preferred,D75_95,5,8949,7.692666642335065,45.09045575960492,1397150.0,4993850.0,0.9449433814916048,0.9559152870108408,0.2011050057018524,6,5,False,0.0666406351685539,0.0161219220353926,12.001990132794688,0.4546952416291798,0.8300055521354628,0.0041747101181891,0.0076490459093884,500.0,0.0601083496581809,0.0822764024049062,0.0822764024049062,0.03813672081978,0.0688554952327284,0.0688554952327284,0.0307187744129484,0.0
C5_risk_boundary_4042,purposive_stress,risk_boundary,not_applicable,D25_50,5,4042,7.657980050585188,45.052246345152795,1394350.0,4989650.0,0.3912534166341272,0.584882843238147,0.0003609927997126,4,5,False,0.0,0.0,18.061835898987376,0.2790758553008102,0.8379161516430356,0.0534265238284226,0.0754612350400548,500.0,0.0278613658631905,0.0482691275640971,0.0482691275640971,0.0082336180232887,0.0239463703505987,0.0239463703505987,0.01571275232731,0.0
C5_risk_cleanup_2713,purposive_stress,risk_cleanup,not_applicable,D95_100,5,2713,7.637944818833667,45.040306865724766,1392750.0,4988350.0,0.9711050370948848,1.0822226864193296,0.0114557064929152,4,4,True,0.0,0.0,21.294825567342937,0.2793376211141568,1.170629911648882,0.0564342381521255,0.0798692797753282,500.0,0.0353068738699102,0.0633267240002413,0.0633267240002413,0.0158245481515559,0.0444976090887125,0.0444976090887125,0.0286730609371565,0.0
C5_risk_morphology_extreme_1039,purposive_stress,risk_morphology_extreme,not_applicable,D95_100,5,1039,7.661149219134452,45.02527847136139,1394550.0,4986650.0,1.0,2.211393595403629,0.0386114091467925,4,5,False,0.0,0.0,28.82838489826333,0.1208232695304244,0.4009796534973421,0.0,0.0733973917495491,500.0,0.0765479525597901,0.0526685162382587,0.0526685162382587,0.0623731534714463,0.0321288448474712,0.0321288448474712,-0.0302443086239751,0.0
C6_distance_stratified_random_10944,probability_sample,distance_stratified_random,preferred,D00_25,6,10944,7.71896353509272,45.10785692794994,1399250.0,4995750.0,0.0591259640102827,0.4430552014579512,0.7324221342794863,3,6,False,0.0831191088260497,0.0030543485106114,11.014457432632016,0.5629778434532932,0.0963835992502704,0.0052059280439631,0.0588951290778722,500.0,0.089238278331861,0.089238278331861,0.089238278331861,0.0785030879478737,0.0785030879478737,0.0785030879478737,0.0,0.0
C6_distance_stratified_random_11007,probability_sample,distance_stratified_random,preferred,D75_95,6,11007,7.668110004994065,45.10817510812452,1395250.0,4995850.0,0.7789203084832905,1.0134002586359503,0.1310572726542499,3,6,False,0.0668380462724935,0.0024560740600793,8.482220355269906,0.4347230133047108,0.4623802346525674,0.0023266061835953,0.0712841557736774,500.0,0.1249931504972687,0.1249931504972687,0.053624348725702,0.1188064232693067,0.1188064232693067,0.03364419997237,0.0,0.0851622232969367
C6_distance_stratified_random_11181,probability_sample,distance_stratified_random,preferred,D75_95,6,11181,7.652817936605967,45.109795989765416,1394050.0,4996050.0,0.8586118251928021,1.060583387112701,0.1406360578697324,3,6,False,0.0668380462724935,0.0024560740600793,7.973032253695877,0.4204297564994957,0.463652823096349,0.0007269192957415,0.0307455997274718,500.0,0.1310216267135569,0.1310216267135569,0.0486225796430172,0.125449528682157,0.125449528682157,0.0287166562648224,0.0,0.0967328724173346
C6_distance_stratified_random_11569,probability_sample,distance_stratified_random,preferred,D25_50,6,11569,7.713738658074725,45.114099288393255,1398850.0,4996450.0,0.3624678663239074,0.6873279589033666,0.5301388654330924,3,6,False,0.0831191088260497,0.0030543485106114,9.666843636436578,0.5178370625890376,0.1596360029053526,0.0,0.0945161996608158,500.0,0.1029917760603877,0.1029917760603877,0.0949585345699439,0.0939159508385972,0.0939159508385972,0.0841116314935777,0.0,0.0098043193450194
C6_distance_stratified_random_1169,probability_sample,distance_stratified_random,preferred,D00_25,6,1169,7.620499242348872,45.02659482690923,1391350.0,4986850.0,0.1336760925449871,0.5120344222652234,0.7019386692689674,3,6,False,0.0831191088260497,0.0030543485106114,9.901197767948752,0.5674738826493435,0.1375401949971707,0.0120658942134178,0.0162039442538098,500.0,0.0803175774162115,0.0803175774162115,0.0803175774162115,0.0681144039977116,0.0681144039977116,0.0681144039977116,0.0,0.0
C6_distance_stratified_random_11910,probability_sample,distance_stratified_random,preferred,D50_75,6,11910,7.726348269082018,45.11874145647427,1399850.0,4996950.0,0.6323907455012854,0.9140133456215545,0.1134533000870565,3,6,False,0.0831191088260497,0.0030543485106114,13.575039069871996,0.4013133328905565,0.1418538328581439,0.0,0.1206017492178113,500.0,0.1287940198277039,0.1287940198277039,0.062992352946055,0.1224954928813942,0.1224954928813942,0.0472158032614671,0.0,0.0752796896199271
C6_distance_stratified_random_1349,probability_sample,distance_stratified_random,relaxed,D95_100,6,1349,7.636953386478379,45.02859281982549,1392650.0,4987050.0,0.9537275064267352,1.2118796413056614,0.1234414624508951,3,6,False,0.0171379605826906,0.0006297625795075,16.71241383172965,0.4131425462060573,0.1107035809577402,0.0451234939323037,0.0550347973156736,500.0,0.1012140911012045,0.1012140911012045,0.0803459983574464,0.0928916286883015,0.0928916286883015,0.0669862053883392,0.0,0.0259054232999623
C6_distance_stratified_random_1421,probability_sample,distance_stratified_random,preferred,D25_50,6,1421,7.614089160831184,45.02921769917354,1390850.0,4987150.0,0.4755784061696658,0.7851599154926924,0.4302969787773802,3,6,False,0.0831191088260497,0.0030543485106114,8.781100582698077,0.4735078934799802,0.1348119158037738,0.0102716728871352,0.0430169680021325,500.0,0.1275605326804372,0.1275605326804372,0.0791579543391554,0.1209957445759124,0.1209957445759124,0.0662798369100431,0.0,0.0547159076658693
C6_distance_stratified_random_1531,probability_sample,distance_stratified_random,preferred,D25_50,6,1531,7.633103424001118,45.030347127735475,1392350.0,4987250.0,0.4267352185089974,0.7364280460406833,0.6675246482956758,5,6,False,0.0831191088260497,0.0030543485106114,14.660270943751405,0.7405128360486586,0.1396366886164015,0.0104515576512219,0.0019924873706141,500.0,0.2624741778993258,0.2624741778993258,0.2624741778993258,0.2594177954187196,0.2594177954187196,0.2594177954187196,0.0,0.0
C6_distance_stratified_random_5953,probability_sample,distance_stratified_random,preferred,D95_100,6,5953,7.6842902771707084,45.067855439797725,1396450.0,4991350.0,0.9691516709511568,1.2247590986698391,0.0863687745442211,5,6,False,0.0171379605826906,0.0006297625795075,19.4153890791128,0.570223298687948,0.7322621238195314,0.0004341015687959,0.0158979094653498,500.0,0.081719533722243,0.081719533722243,0.081719533722243,0.0694518319662651,0.0694518319662651,0.0694518319662651,0.0,0.0
C6_distance_stratified_random_7173,probability_sample,distance_stratified_random,preferred,D50_75,6,7173,7.611687936729619,45.07599723098327,1390750.0,4992350.0,0.6195372750642674,0.9101365482549598,0.0880573418834594,3,6,False,0.0831191088260497,0.0030543485106114,11.275683570403888,0.4095665831173197,0.3386864875412831,0.0258507031690079,0.0452587469299923,500.0,0.1214119746149805,0.1214119746149805,0.0563137006128378,0.1151188431984995,0.1151188431984995,0.0366648510343334,0.0,0.078453992164166
C6_distance_stratified_random_735,probability_sample,distance_stratified_random,block_only,D95_100,6,735,7.628242174307322,45.021287101586,1391950.0,4986250.0,0.9665809768637532,1.2244238356145296,0.1332212743016541,5,6,False,0.0171379605826906,0.0006297625795075,20.42400086453041,0.408661870403422,0.2029383419310846,0.0140762684269062,0.0472413164482181,500.0,0.0902242260088947,0.0902242260088947,0.0862591402079014,0.0784553911584569,0.0784553911584569,0.0743835395696125,0.0,0.0040718515888444
C6_distance_stratified_random_921,probability_sample,distance_stratified_random,preferred,D75_95,6,921,7.614219500368659,45.02381825328629,1390850.0,4986550.0,0.8174807197943444,1.040675945126322,0.5959717339141695,5,6,False,0.0668380462724935,0.0024560740600793,9.369217656012744,0.7867217343587793,0.1005663992506719,0.0028627867583445,0.0114294802770082,500.0,0.3510551609468194,0.3510551609468194,0.3510551609468194,0.3487000868522637,0.3487000868522637,0.3487000868522637,0.0,0.0
C6_distance_stratified_random_9303,probability_sample,distance_stratified_random,preferred,D00_25,6,9303,7.6430351520748365,45.09347724173274,1393250.0,4994250.0,0.0771208226221079,0.4661151019970799,0.7035416548095083,5,6,False,0.0831191088260497,0.0030543485106114,15.569162215491197,0.6004636081740645,0.3229026735749386,0.0077020452118204,0.0678384769061163,500.0,0.0669883790099031,0.0669883790099031,0.0669883790099031,0.049870787378885,0.049870787378885,0.049870787378885,0.0,0.0
C6_distance_stratified_random_934,probability_sample,distance_stratified_random,preferred,D50_75,6,934,7.6307155368634705,45.024017311664416,1392150.0,4986550.0,0.5989717223650386,0.9022774657630666,0.3816635836334897,5,6,False,0.0831191088260497,0.0030543485106114,18.820832604943607,0.5222915158995853,0.239592547587063,0.0253955722535783,0.0099400502835741,500.0,0.0511957475402991,0.0511957475402991,0.0511957475402991,0.0408944654682766,0.0408944654682766,0.0408944654682766,0.0,0.0
C6_risk_boundary_1173,purposive_stress,risk_boundary,not_applicable,D75_95,6,1173,7.625575186379634,45.02665605318248,1391750.0,4986850.0,0.8277634961439588,1.043568977460576,0.0035590726157831,5,6,False,0.0,0.0,16.403039809149234,0.369087873691593,0.3087193342637719,0.0216764225553996,0.0,500.0,0.1137769989033462,0.1137769989033462,0.0626015157299685,0.1077031000601053,0.1077031000601053,0.0424286669696553,0.0,0.06527443309045
C6_risk_cleanup_12909,purposive_stress,risk_cleanup,not_applicable,D75_95,6,12909,7.668752855892734,45.135187320140695,1395350.0,4998850.0,0.9151670951156812,1.125856699217136,0.0444935569659433,3,3,True,0.0,0.0,7.3294363761815315,0.3936924968472916,0.2881060524855798,0.0,0.0467182965719551,500.0,0.1554526458898504,0.1554526458898504,0.0502959279196318,0.1504184881433877,0.1504184881433877,0.0316707321350896,0.0,0.118747756008298
C6_risk_morphology_extreme_1435,purposive_stress,risk_morphology_extreme,not_applicable,D95_100,6,1435,7.631855799498378,45.02943201118437,1392250.0,4987150.0,1.0,1.3818097520379855,0.5116215656700885,5,6,False,0.0,0.0,15.01324244710755,0.9007083314996973,0.1113109609323113,0.0,0.0026434951253777,500.0,1.3325371481281685,1.3325371481281685,1.3325371481281685,1.3316478545199135,1.3316478545199135,1.3316478545199135,0.0,0.0
