precision,comparator,period,variable,scope,cluster,n_supports,weighted_mean_support_rmse,weighted_pooled_hourly_rmse,weighted_median_support_rmse,weighted_p95_support_rmse,observed_maximum_support_rmse,unweighted_mean_support_rmse
precision1,oracle_four_file,nighttime,dry_bulb_temperature,class,1.0,15,0.0548125827102966,0.0608773906038378,0.0611532993991105,0.0926154715518754,0.1258215014546818,0.0606532881757508
precision1,oracle_four_file,nighttime,dry_bulb_temperature,class,2.0,15,0.0478005070257637,0.0516750373736658,0.0587930353406439,0.0803246835942759,0.0803246835942759,0.0493260793841585
precision1,oracle_four_file,nighttime,dry_bulb_temperature,class,3.0,15,0.0538530320347535,0.0558112821067741,0.0577943132877433,0.0700945219623646,0.0700945219623646,0.0534268117845729
precision1,oracle_four_file,nighttime,dry_bulb_temperature,class,4.0,15,0.0483849972716376,0.0506298223786538,0.0483990263685609,0.0707106781186547,0.0830497457790967,0.0508520116752087
precision1,oracle_four_file,nighttime,dry_bulb_temperature,class,5.0,15,0.0767166210466939,0.0786463418996042,0.0803815104026533,0.1041929190663244,0.1041929190663244,0.0768635002988005
precision1,oracle_four_file,nighttime,dry_bulb_temperature,class,6.0,15,0.1215892382999513,0.1648498598200979,0.0822486485156345,0.4448359196757721,0.4448359196757721,0.1187538400572909
precision1,oracle_four_file,nighttime,relative_humidity,citywide_nonmedoid,,105,0.1901579392027871,0.2365587674950506,0.176249615434018,0.3804617478177161,1.752467275731965,0.2151176924427799
precision1,oracle_four_file,nighttime,relative_humidity,class,0.0,15,0.1978327269313271,0.2360115960358084,0.1457620504193933,0.4338712853340757,0.4338712853340757,0.1932661628525158
precision1,oracle_four_file,nighttime,relative_humidity,class,1.0,15,0.1655518654291539,0.1984763634621952,0.176249615434018,0.3616931265703278,0.5074063334395935,0.1936254005026804
precision1,oracle_four_file,nighttime,relative_humidity,class,2.0,15,0.1327531910417929,0.1518277462131269,0.152565578384387,0.2855780007643235,0.2855780007643235,0.1393086969533515
precision1,oracle_four_file,nighttime,relative_humidity,class,3.0,15,0.1499035522159967,0.1590131029799435,0.1649615978557533,0.2195470638428333,0.2242542181050327,0.1490217831524024
precision1,oracle_four_file,nighttime,relative_humidity,class,4.0,15,0.1217171676672935,0.1328560371911158,0.1139574542092925,0.2198276618472798,0.2859295503486079,0.1333751577306694
precision1,oracle_four_file,nighttime,relative_humidity,class,5.0,15,0.2562834817540891,0.2703281216268403,0.2775463267101902,0.3830334344050741,0.3830334344050741,0.2576858056755321
precision1,oracle_four_file,nighttime,relative_humidity,class,6.0,15,0.4509372859321147,0.6366165580081108,0.3125276243498087,1.752467275731965,1.752467275731965,0.4395408402323074
precision1,oracle_four_file,summer,dry_bulb_temperature,citywide_nonmedoid,,105,0.0539155570460904,0.0599491274947491,0.0504758774827171,0.0854645507525604,0.3184877175489005,0.0584673439439803
precision1,oracle_four_file,summer,dry_bulb_temperature,class,0.0,15,0.0556691317951809,0.0578482374086639,0.0527262235022455,0.0854645507525604,0.0854645507525604,0.0547334078900765
precision1,oracle_four_file,summer,dry_bulb_temperature,class,1.0,15,0.0439420182635552,0.0471826584156965,0.0476448993059329,0.0702584352454064,0.0983354172234501,0.0489533115912968
precision1,oracle_four_file,summer,dry_bulb_temperature,class,2.0,15,0.0403441136405287,0.0424802591334825,0.0437849522104668,0.0654082040051855,0.0654082040051855,0.0421022279258811
precision1,oracle_four_file,summer,dry_bulb_temperature,class,3.0,15,0.0454354348940942,0.0470912688295015,0.0482857312226766,0.0641605454464457,0.0641605454464457,0.0458163961932265
precision1,oracle_four_file,summer,dry_bulb_temperature,class,4.0,15,0.0438999021628916,0.0452316612626255,0.044787496628864,0.0606206514974735,0.0804133220799993,0.0467348871326554
precision1,oracle_four_file,summer,dry_bulb_temperature,class,5.0,15,0.0701361792229845,0.0719316344024301,0.0725542319619744,0.1011545374027209,0.1011545374027209,0.0698958602524539
precision1,oracle_four_file,summer,dry_bulb_temperature,class,6.0,15,0.1021701121119114,0.1333526838356571,0.068982984095483,0.3184877175489005,0.3184877175489005,0.1010353166222721
precision1,oracle_four_file,summer,relative_humidity,citywide_nonmedoid,,105,0.1420706118331711,0.1746980524239617,0.1222977494740261,0.2922028638826153,1.1513208143199438,0.1612686468359884
precision1,oracle_four_file,summer,relative_humidity,class,0.0,15,0.1494149512173889,0.1662568352051199,0.123658558053875,0.2922028638826153,0.2922028638826153,0.1464316998131503
precision1,oracle_four_file,summer,relative_humidity,class,1.0,15,0.113520452936624,0.1320519755421462,0.1185061848470136,0.2379758678126884,0.3413916659513769,0.1341890401093563
precision1,oracle_four_file,summer,relative_humidity,class,2.0,15,0.0952631193138864,0.1063044091435517,0.1012670188534654,0.2055303238587944,0.2055303238587944,0.1012274010948936
precision1,oracle_four_file,summer,relative_humidity,class,3.0,15,0.1117015746633478,0.1195834756417364,0.1169006241208928,0.1761121310296668,0.1848422751068237,0.1138958956062242
precision1,oracle_four_file,summer,relative_humidity,class,4.0,15,0.0961517832873079,0.1031366318902729,0.0909121956747518,0.1559753962196128,0.2503503919736983,0.1071148678031368
precision1,oracle_four_file,summer,relative_humidity,class,5.0,15,0.1975433744541943,0.2105611255054184,0.2005570566423295,0.3484678930625408,0.3484678930625408,0.1998222241660086
precision1,oracle_four_file,summer,relative_humidity,class,6.0,15,0.3293308244808045,0.4656588402799783,0.2018019913574864,1.1513208143199438,1.1513208143199438,0.3261993992591491
precision1,oracle_four_file,summer_day,dry_bulb_temperature,citywide_nonmedoid,,105,0.0435702606449351,0.0476361753960003,0.0384110639798688,0.0707750483442001,0.1879692064847882,0.0466307284247366
precision1,oracle_four_file,summer_day,dry_bulb_temperature,class,0.0,15,0.0496901751267167,0.0506589931783611,0.0514365579134315,0.0641605454464457,0.0641605454464457,0.0483140283855255
precision1,oracle_four_file,summer_day,dry_bulb_temperature,class,1.0,15,0.0290384051272772,0.0302626721156751,0.0264815982436359,0.0433669478702089,0.0606957235404768,0.0326664431817221
precision1,oracle_four_file,summer_day,dry_bulb_temperature,class,2.0,15,0.0318234319265878,0.0329728298779211,0.0316515638416931,0.0464103028571595,0.0464103028571595,0.0334443259245973
precision1,oracle_four_file,summer_day,dry_bulb_temperature,class,3.0,15,0.0332427957128455,0.0349873825963506,0.0315795465382712,0.0636617885007828,0.0636617885007828,0.0340322240530851
precision1,oracle_four_file,summer_day,dry_bulb_temperature,class,4.0,15,0.0379403649244144,0.0392379972328919,0.0336731314466113,0.0584405727765231,0.0725228435841429,0.0409254190919615
precision1,oracle_four_file,summer_day,dry_bulb_temperature,class,5.0,15,0.060969451454135,0.0621840760864,0.0652513704676406,0.0769997516141051,0.0769997516141051,0.0591011356551812
precision1,oracle_four_file,summer_day,dry_bulb_temperature,class,6.0,15,0.0772028764992322,0.0892619963766246,0.0634827113851381,0.1879692064847882,0.1879692064847882,0.0779315226810834
precision1,oracle_four_file,summer_day,relative_humidity,citywide_nonmedoid,,105,0.0941270375169855,0.111626555294434,0.0734586609147484,0.1784240870145007,0.6272246382376782,0.1050199750520253
precision1,oracle_four_file,summer_day,relative_humidity,class,0.0,15,0.1075975882839099,0.1118289559053553,0.1115791599059553,0.156492753139127,0.156492753139127,0.1032473520261253
precision1,oracle_four_file,summer_day,relative_humidity,class,1.0,15,0.0579928526386381,0.0620086324336945,0.0519211957168075,0.0901072018898743,0.1622923221049217,0.0682013861421254
precision1,oracle_four_file,summer_day,relative_humidity,class,2.0,15,0.0629268446516641,0.0660686715234432,0.0596742828731932,0.1039957614380778,0.1039957614380778,0.0666797341490148
precision1,oracle_four_file,summer_day,relative_humidity,class,3.0,15,0.0644804332466867,0.0703469355780837,0.060995087741534,0.1551484394100247,0.1551484394100247,0.0663432983891167
precision1,oracle_four_file,summer_day,relative_humidity,class,4.0,15,0.0719952107404387,0.0762709769651213,0.0615154696435334,0.1216163156535798,0.1901969068833091,0.0806431050469592
precision1,oracle_four_file,summer_day,relative_humidity,class,5.0,15,0.1424715882933795,0.1491634979108166,0.1563034972169805,0.2109480724092723,0.2109480724092723,0.1383940294146061
precision1,oracle_four_file,summer_day,relative_humidity,class,6.0,15,0.2069076673678473,0.267155452462729,0.1403547418219726,0.6272246382376782,0.6272246382376782,0.2116309201962298
precision1,oracle_four_file,summer_night,dry_bulb_temperature,citywide_nonmedoid,,105,0.0613444223602592,0.070132664061797,0.061292989820149,0.1034249549744905,0.4180196612104148,0.0667894997289451
precision1,oracle_four_file,summer_night,dry_bulb_temperature,class,0.0,15,0.059412336347085,0.0642378669690476,0.0504081700377763,0.1034249549744905,0.1034249549744905,0.0587775062398229
precision1,oracle_four_file,summer_night,dry_bulb_temperature,class,1.0,15,0.0536613713590192,0.0594691280141532,0.0600546199475875,0.0897781114170791,0.1251228904114592,0.0596086626625978
precision1,oracle_four_file,summer_night,dry_bulb_temperature,class,2.0,15,0.0461790166159112,0.0502188940732203,0.053220509077995,0.0805265006329558,0.0805265006329558,0.0480292590569132
precision1,oracle_four_file,summer_night,dry_bulb_temperature,class,3.0,15,0.0541302859779204,0.0566662003226027,0.0611814465251281,0.0746576887654799,0.075083438711012,0.0542838209575558
precision1,oracle_four_file,summer_night,dry_bulb_temperature,class,4.0,15,0.048320689496867,0.0505191640301515,0.0477165278594889,0.0729298387790289,0.0875959011275834,0.0510840279493394
precision1,oracle_four_file,summer_night,dry_bulb_temperature,class,5.0,15,0.0778742237462451,0.0805075197536885,0.0785802989812214,0.120902797067718,0.120902797067718,0.0785493871108166
precision1,oracle_four_file,summer_night,dry_bulb_temperature,class,6.0,15,0.1194931482657759,0.1661269772649972,0.0801580860636301,0.4180196612104148,0.4180196612104148,0.1171938341255703
precision1,oracle_four_file,summer_night,relative_humidity,citywide_nonmedoid,,105,0.1738195230116551,0.2204049255224329,0.15718957032843,0.3824592076775518,1.531486473878281,0.1981085725804123
precision1,oracle_four_file,summer_night,relative_humidity,class,0.0,15,0.1743731132806736,0.2068259053551148,0.1227159261987014,0.3824592076775518,0.3824592076775518,0.1720536157571689
precision1,oracle_four_file,summer_night,relative_humidity,class,1.0,15,0.1462776040596072,0.1761544151955043,0.1526033944337871,0.3242618070170796,0.4601763738850217,0.1731249739652063
precision1,oracle_four_file,summer_night,relative_humidity,class,2.0,15,0.1155853299520623,0.1350414212375101,0.1301883181337955,0.2714227508038268,0.2714227508038268,0.1228956487296412
precision1,oracle_four_file,summer_night,relative_humidity,class,3.0,15,0.1417765608137976,0.153791169928213,0.1545750388094754,0.230703367369978,0.2514348623039079,0.1442594723441622
precision1,oracle_four_file,summer_night,relative_humidity,class,4.0,15,0.1131931929724082,0.1243264563482981,0.1010644621066712,0.21485158176237,0.2986231306091184,0.1262014502825358
precision1,oracle_four_file,summer_night,relative_humidity,class,5.0,15,0.2388242339925083,0.2577250978062225,0.2358471148148402,0.445376981598404,0.445376981598404,0.2438105974529216
precision1,oracle_four_file,summer_night,relative_humidity,class,6.0,15,0.4118905224679044,0.6019171664616513,0.2574836192996562,1.531486473878281,1.531486473878281,0.4044142495312505
precision1,oracle_four_file,whole_year,dry_bulb_temperature,citywide_nonmedoid,,105,0.0545508346449458,0.0604979444606838,0.0524622064444761,0.0838227636609683,0.3510551609468194,0.0591775071286711
precision1,oracle_four_file,whole_year,dry_bulb_temperature,class,0.0,15,0.0561921922071109,0.0589048084926689,0.0504658662163648,0.0894682413487918,0.0894682413487918,0.0550333196404082
precision1,oracle_four_file,whole_year,dry_bulb_temperature,class,1.0,15,0.0457875846311389,0.0494852889343982,0.0496333589396758,0.0745917350692372,0.0996913043569175,0.0507843194374199
precision1,oracle_four_file,whole_year,dry_bulb_temperature,class,2.0,15,0.0419506653193611,0.044149156629157,0.0483282157580451,0.0671925604709956,0.0671925604709956,0.0435298590588745
precision1,oracle_four_file,whole_year,dry_bulb_temperature,class,3.0,15,0.0460775751922427,0.0475221413790594,0.0492524018374534,0.0607318381442844,0.0607318381442844,0.046096441624057
precision1,oracle_four_file,whole_year,dry_bulb_temperature,class,4.0,15,0.0443154502062261,0.0457343859094212,0.0464492652963999,0.0602127127461942,0.0765404957430018,0.0468220239621201
precision1,oracle_four_file,whole_year,dry_bulb_temperature,class,5.0,15,0.0694531168574701,0.0709160932319561,0.07410038852738,0.0891294784397431,0.0891294784397431,0.0689590218932366
precision1,oracle_four_file,whole_year,dry_bulb_temperature,class,6.0,15,0.1046759353649754,0.1353473348744756,0.0791579543391554,0.3510551609468194,0.3510551609468194,0.1030175642845815
precision1,oracle_four_file,whole_year,relative_humidity,citywide_nonmedoid,,105,0.1616223515154466,0.1959897020894216,0.1424227740754352,0.2973858708217046,1.3835667129976308,0.1819120915858123
precision1,oracle_four_file,whole_year,relative_humidity,class,0.0,15,0.1705678450907218,0.1924280910024122,0.130384048104053,0.3401265544754785,0.3401265544754785,0.1663426661546675
precision1,oracle_four_file,whole_year,relative_humidity,class,1.0,15,0.135619983932987,0.1575922828353784,0.1441832611137233,0.2810673557129831,0.3885827779797578,0.1581591274812496
precision1,oracle_four_file,whole_year,relative_humidity,class,2.0,15,0.1121933504778109,0.1241244668425127,0.1273141944544638,0.2314733433374113,0.2314733433374113,0.1183360503780874
precision1,oracle_four_file,whole_year,relative_humidity,class,3.0,15,0.1243165658781663,0.1312364919776377,0.1339980576428434,0.1866674820595367,0.1866674820595367,0.124603054245401
precision1,oracle_four_file,whole_year,relative_humidity,class,4.0,15,0.1074792827169222,0.1149728230138467,0.0986958336502036,0.1651621591430234,0.2482150893753386,0.1176410799699125
precision1,oracle_four_file,whole_year,relative_humidity,class,5.0,15,0.2217633087218602,0.2323318474353108,0.2456702694233447,0.3074048094857613,0.3074048094857613,0.221084744767887
precision1,oracle_four_file,whole_year,relative_humidity,class,6.0,15,0.3737817212095669,0.5148573883309149,0.2839866226188903,1.3835667129976308,1.3835667129976308,0.3672179181034811
precision1,oracle_four_file,winter,dry_bulb_temperature,citywide_nonmedoid,,105,0.0549818512700424,0.0610448022851252,0.0530869423043316,0.0814390938513316,0.3810050329914752,0.0596186725136337
precision1,oracle_four_file,winter,dry_bulb_temperature,class,0.0,15,0.0565371000985596,0.05994841237634,0.050817492878118,0.0933209044576359,0.0933209044576359,0.0551424328074973
precision1,oracle_four_file,winter,dry_bulb_temperature,class,1.0,15,0.0474449967007836,0.0516972669660204,0.0526756611228115,0.0787086713460146,0.1029998755289265,0.0524494541452952
precision1,oracle_four_file,winter,dry_bulb_temperature,class,2.0,15,0.043417176037945,0.0457659045315936,0.0497705357325619,0.0689401715456761,0.0689401715456761,0.0448319147240402
precision1,oracle_four_file,winter,dry_bulb_temperature,class,3.0,15,0.046575231767129,0.0479514779053419,0.0509075150795547,0.0570769995951423,0.0570769995951423,0.0462497317698213
precision1,oracle_four_file,winter,dry_bulb_temperature,class,4.0,15,0.0446199686580558,0.0462343616478581,0.0452151956693092,0.0597997268054572,0.0724379234051663,0.0467850086981148
precision1,oracle_four_file,winter,dry_bulb_temperature,class,5.0,15,0.0685419481296558,0.0698800934116491,0.0745407182774534,0.0814390938513316,0.0814390938513316,0.0677832151640563
precision1,oracle_four_file,winter,dry_bulb_temperature,class,6.0,15,0.1061446204660466,0.1373237367663244,0.0781979970327037,0.3810050329914752,0.3810050329914752,0.1040889502866109
precision1,oracle_four_file,winter,relative_humidity,citywide_nonmedoid,,105,0.17797543402185,0.2152855843054034,0.1591889355957792,0.3256650001269591,1.583101004739998,0.1991589834567599
precision1,oracle_four_file,winter,relative_humidity,class,0.0,15,0.1888365513371767,0.2155629452741776,0.1453255156347484,0.3823037215763606,0.3823037215763606,0.1835746935835788
precision1,oracle_four_file,winter,relative_humidity,class,1.0,15,0.1543326191456251,0.1796484821708261,0.1659623396090153,0.3185719624168066,0.4344484103382371,0.1787025980172989
precision1,oracle_four_file,winter,relative_humidity,class,2.0,15,0.1265824496344399,0.1397701719965019,0.1430950400125401,0.2549105639325205,0.2549105639325205,0.1329953042907756
precision1,oracle_four_file,winter,relative_humidity,class,3.0,15,0.1352399217066449,0.1419925540221544,0.1448126236579392,0.1967105867640451,0.1967105867640451,0.1339046479980043
precision1,oracle_four_file,winter,relative_humidity,class,4.0,15,0.1174289467532729,0.1257557941405107,0.1120386347545152,0.1747643625502132,0.2460493711438683,0.126826740995055
precision1,oracle_four_file,winter,relative_humidity,class,5.0,15,0.2411668783704812,0.2523354229223528,0.2596489599778563,0.3256650001269591,0.3256650001269591,0.2379353961294884
precision1,oracle_four_file,winter,relative_humidity,class,6.0,15,0.4091649180302977,0.5599849640066187,0.283808317658523,1.583101004739998,1.583101004739998,0.4001735031831185
precision1,oracle_four_file,winter_day,dry_bulb_temperature,citywide_nonmedoid,,105,0.0464648185761412,0.0506878787487197,0.0425277328176339,0.0731299210172234,0.2630303816766833,0.0501272767017494
precision1,oracle_four_file,winter_day,dry_bulb_temperature,class,0.0,15,0.0475513830777973,0.0490213947163811,0.0504104036009313,0.0684067772920723,0.0684067772920723,0.0465812695326079
precision1,oracle_four_file,winter_day,dry_bulb_temperature,class,1.0,15,0.0363301543535007,0.0383242407722248,0.0377358274586986,0.0573770384572482,0.0784464540552736,0.0403996276334325
precision1,oracle_four_file,winter_day,dry_bulb_temperature,class,2.0,15,0.0358113679646679,0.0370072850977801,0.0348991220226056,0.0555525029686384,0.0555525029686384,0.0374144277142599
precision1,oracle_four_file,winter_day,dry_bulb_temperature,class,3.0,15,0.0380910000267267,0.0397552091081328,0.0377964473009227,0.0634046253844821,0.0634046253844821,0.0386825541047945
precision1,oracle_four_file,winter_day,dry_bulb_temperature,class,4.0,15,0.04011810780206,0.0412383195607943,0.0409927180167762,0.0554700196225228,0.0661610865788144,0.042317453830509
precision1,oracle_four_file,winter_day,dry_bulb_temperature,class,5.0,15,0.0611171244012339,0.0622820119010348,0.0649034221937042,0.0736601939708562,0.0736601939708562,0.0598981695349174
precision1,oracle_four_file,winter_day,dry_bulb_temperature,class,6.0,15,0.0862306932575853,0.104714659316775,0.0727218092353424,0.2630303816766833,0.2630303816766833,0.0855974345617243
precision1,oracle_four_file,winter_day,relative_humidity,citywide_nonmedoid,,105,0.1446740230265913,0.1712116729643929,0.1237390613806136,0.2767634104212211,1.1007261173189202,0.1604595627186971
precision1,oracle_four_file,winter_day,relative_humidity,class,0.0,15,0.1457842424690099,0.1556848133658549,0.1513068831672006,0.2487330534290363,0.2487330534290363,0.1421985315148886
precision1,oracle_four_file,winter_day,relative_humidity,class,1.0,15,0.1166674479474449,0.1294057604517198,0.1256302791247676,0.2152602990265421,0.327011946550601,0.1343170664987953
precision1,oracle_four_file,winter_day,relative_humidity,class,2.0,15,0.0983015048127516,0.1057251138244092,0.0932472784860498,0.2011869540407391,0.2011869540407391,0.1052526998056366
precision1,oracle_four_file,winter_day,relative_humidity,class,3.0,15,0.1070347696160809,0.1157418936399251,0.1064323204099151,0.2302749590740529,0.2302749590740529,0.1095019698385858
precision1,oracle_four_file,winter_day,relative_humidity,class,4.0,15,0.1027170432578622,0.1085016173196404,0.0976369142945791,0.1619054352496231,0.216300056138953,0.1112022012977233
precision1,oracle_four_file,winter_day,relative_humidity,class,5.0,15,0.2080967788453346,0.2181224527039289,0.2001258761389099,0.2860220412111767,0.2860220412111767,0.2031796634252944
precision1,oracle_four_file,winter_day,relative_humidity,class,6.0,15,0.3199299334113666,0.4226975010161956,0.264696245844369,1.1007261173189202,1.1007261173189202,0.3175648066499555
precision1,oracle_four_file,winter_night,dry_bulb_temperature,citywide_nonmedoid,,105,0.0617599483628245,0.0698832935687432,0.0630061919161936,0.0953833599113878,0.4702602350238521,0.0671151405326234
precision1,oracle_four_file,winter_night,dry_bulb_temperature,class,0.0,15,0.0631521316454294,0.0691702765134577,0.0567350374007497,0.112863170423727,0.112863170423727,0.0613769805988232
precision1,oracle_four_file,winter_night,dry_bulb_temperature,class,1.0,15,0.0557024792920303,0.062261283256487,0.0630061919161936,0.0953833599113878,0.1278520779891897,0.061456904453643
precision1,oracle_four_file,winter_night,dry_bulb_temperature,class,2.0,15,0.0492023458247395,0.0530989348752072,0.0585227171695609,0.080121245118969,0.080121245118969,0.0504358146920768
precision1,oracle_four_file,winter_night,dry_bulb_temperature,class,3.0,15,0.0532692208703893,0.05493825457167,0.0521515121523836,0.067191160241895,0.067191160241895,0.0522614298392657
precision1,oracle_four_file,winter_night,dry_bulb_temperature,class,4.0,15,0.0483898168245405,0.0507408454183774,0.0490757058881979,0.0684067772920723,0.0782126339999882,0.0505392855766126
precision1,oracle_four_file,winter_night,dry_bulb_temperature,class,5.0,15,0.0751694296174174,0.0767294331010009,0.0821528103541458,0.0889756521002609,0.0889756521002609,0.0747326539839951
precision1,oracle_four_file,winter_night,dry_bulb_temperature,class,6.0,15,0.1221590402187947,0.1635556708986432,0.0842712783316377,0.4702602350238521,0.4702602350238521,0.1190029145839478
precision1,oracle_four_file,winter_night,relative_humidity,citywide_nonmedoid,,105,0.2034995350352338,0.2517584728666976,0.190057346271579,0.3957766973170529,1.9495690798403629,0.2288022426259534
precision1,oracle_four_file,winter_night,relative_humidity,class,0.0,15,0.218152489186181,0.2621011362771919,0.165734573091883,0.480045976125349,0.480045976125349,0.211690326646599
precision1,oracle_four_file,winter_night,relative_humidity,class,1.0,15,0.1822311114440177,0.2186350920014337,0.1971175064658421,0.3957766973170529,0.5508277154983873,0.2115936489550941
precision1,oracle_four_file,winter_night,relative_humidity,class,2.0,15,0.1472511099692565,0.1670137786731357,0.1649175618234825,0.2991364249512265,0.2991364249512265,0.1533239153404827
precision1,oracle_four_file,winter_night,relative_humidity,class,3.0,15,0.1558661095084515,0.1640962670267461,0.1560882862791219,0.2170396901634057,0.2170396901634057,0.1517807727950505
precision1,oracle_four_file,winter_night,relative_humidity,class,4.0,15,0.1294583920424934,0.1409128757738034,0.125593827570504,0.22472001301416,0.2725708564664826,0.1396864923824441
precision1,oracle_four_file,winter_night,relative_humidity,class,5.0,15,0.2695220445072325,0.2824339337778441,0.3078713993452437,0.3609802994025803,0.3609802994025803,0.2674129050907359
precision1,oracle_four_file,winter_night,relative_humidity,class,6.0,15,0.4801694832534297,0.6696963061430543,0.3075217017863896,1.9495690798403629,1.9495690798403629,0.4661276371712675
precision3,assigned_class_medoid,daytime,dry_bulb_temperature,citywide_nonmedoid,,105,0.0225083546526169,0.0299576715832446,0.0195534742734989,0.051382270008563,0.2165058489935129,0.0312258675909817
precision3,assigned_class_medoid,daytime,dry_bulb_temperature,class,0.0,15,0.0194220785696245,0.0209891554280504,0.0195889261420135,0.0312868194051928,0.0312868194051928,0.0196923720842179
precision3,assigned_class_medoid,daytime,dry_bulb_temperature,class,1.0,15,0.0202316182379802,0.022527147266547,0.0196946901960352,0.035470806055005,0.0584298822654342,0.0240823034164702
precision3,assigned_class_medoid,daytime,dry_bulb_temperature,class,2.0,15,0.0226338337529813,0.0279715811757485,0.0161161523105486,0.0651971789736237,0.0651971789736237,0.0249836112053153
precision3,assigned_class_medoid,daytime,dry_bulb_temperature,class,3.0,15,0.0164329128982209,0.0185412048142996,0.0162542934264925,0.0340025918969093,0.0363427902317156,0.0189653467335688
precision3,assigned_class_medoid,daytime,dry_bulb_temperature,class,4.0,15,0.01899529046225,0.0209565409786502,0.0185301309608069,0.0332703194341614,0.0505456618013914,0.0215545203075403
precision3,assigned_class_medoid,daytime,dry_bulb_temperature,class,5.0,15,0.023284890224479,0.0287209613818721,0.0250520189399584,0.051382270008563,0.0972049099611122,0.0287602161198193
precision3,assigned_class_medoid,daytime,dry_bulb_temperature,class,6.0,15,0.0829005093074916,0.0983436826864181,0.0798281144327064,0.2165058489935129,0.2165058489935129,0.0805427032699404
precision3,assigned_class_medoid,daytime,relative_humidity,citywide_nonmedoid,,105,0.0968073698017754,0.1259576194367392,0.0851416212090213,0.2061685295021469,0.8685450862764564,0.1318970069842329
precision3,assigned_class_medoid,daytime,relative_humidity,class,0.0,15,0.0872459256006135,0.0944376320448097,0.0859706929462715,0.1423289793266444,0.1423289793266444,0.0882496666803061
precision3,assigned_class_medoid,daytime,relative_humidity,class,1.0,15,0.0906086172797917,0.1009155134040355,0.0907930458182221,0.1603706124367345,0.2543849714480597,0.1071960464487457
precision3,assigned_class_medoid,daytime,relative_humidity,class,2.0,15,0.0990900613392873,0.1224548314328515,0.071695984233785,0.2813899429617199,0.2813899429617199,0.1087887600410289
precision3,assigned_class_medoid,daytime,relative_humidity,class,3.0,15,0.0685556421894857,0.0781196258994679,0.0603637054912907,0.1492359712474014,0.156754945010957,0.0786996399192135
precision3,assigned_class_medoid,daytime,relative_humidity,class,4.0,15,0.0814295068115985,0.0895235439900473,0.0833105430023263,0.1422697948285156,0.1996071209644736,0.0909965185498399
precision3,assigned_class_medoid,daytime,relative_humidity,class,5.0,15,0.0997982710876189,0.1209452220930307,0.1086771862992314,0.2051071103407409,0.3939889079517863,0.1222526136146025
precision3,assigned_class_medoid,daytime,relative_humidity,class,6.0,15,0.3361891824771388,0.3962011937778339,0.3278441131957039,0.8685450862764564,0.8685450862764564,0.3270958036358934
precision3,assigned_class_medoid,nighttime,dry_bulb_temperature,citywide_nonmedoid,,105,0.0411082082867932,0.0574618698798489,0.0333199276696195,0.0969284594724777,0.4430673972356245,0.0579558850049742
precision3,assigned_class_medoid,nighttime,dry_bulb_temperature,class,0.0,15,0.0433954481988077,0.0506223518179256,0.0319993614376926,0.0859395268959809,0.0859395268959809,0.0434735237476845
precision3,assigned_class_medoid,nighttime,dry_bulb_temperature,class,1.0,15,0.0441849846301016,0.0530090788879872,0.0409862322356753,0.0939189804344401,0.1202615025493769,0.0543586917850222
precision3,assigned_class_medoid,nighttime,dry_bulb_temperature,class,2.0,15,0.0552980743390661,0.073647034956961,0.0417378506096802,0.1608452211283174,0.1608452211283174,0.059292392122774
precision3,assigned_class_medoid,nighttime,dry_bulb_temperature,class,3.0,15,0.0313126040952907,0.0392795919335738,0.0252669175660124,0.0863586011400577,0.0863586011400577,0.0329699631445362
precision3,assigned_class_medoid,nighttime,dry_bulb_temperature,class,4.0,15,0.0268354784030164,0.0303306036139612,0.0256622868824376,0.0521367450331184,0.0694948521466579,0.0299312217002931
precision3,assigned_class_medoid,nighttime,dry_bulb_temperature,class,5.0,15,0.031276052170494,0.0373454429835274,0.0333199276696195,0.058104920059835,0.1133249076911,0.0383820340855225
precision3,assigned_class_medoid,nighttime,dry_bulb_temperature,class,6.0,15,0.152099628500702,0.1830769631442326,0.1393695548929185,0.4430673972356245,0.4430673972356245,0.1472833684489869
precision3,assigned_class_medoid,nighttime,relative_humidity,citywide_nonmedoid,,105,0.1717004424208621,0.2367132907988267,0.1399303365491485,0.4052806840656392,1.751695723835652,0.2395565430529081
precision3,assigned_class_medoid,nighttime,relative_humidity,class,0.0,15,0.1831900873529697,0.213467367264803,0.1367135458076701,0.3674964774782257,0.3674964774782257,0.1837216743524768
precision3,assigned_class_medoid,nighttime,relative_humidity,class,1.0,15,0.1874100030522273,0.2245299386375113,0.1739063944145378,0.3991637191147691,0.5052601716896854,0.2298951252934898
precision3,assigned_class_medoid,nighttime,relative_humidity,class,2.0,15,0.2349057746071517,0.3121538262638174,0.1736219979539343,0.677169362276144,0.677169362276144,0.2518270340690725
precision3,assigned_class_medoid,nighttime,relative_humidity,class,3.0,15,0.1296563298312633,0.1622233896089378,0.1074830633360883,0.3505818282011209,0.3505818282011209,0.1367016477768637
precision3,assigned_class_medoid,nighttime,relative_humidity,class,4.0,15,0.1117972957538284,0.1262674148863536,0.1078160258671685,0.2179643649396884,0.2826464020370237,0.1242993344167947
precision3,assigned_class_medoid,nighttime,relative_humidity,class,5.0,15,0.1312117157322597,0.1561498297049571,0.1399303365491485,0.2458794457177825,0.4693676178973083,0.1605677700203781
