sample_id,selection_group,selection_role,selection_tier,cluster,cluster_medoid_grid_id,four_file_representative_cluster,grid_id,grid_row,grid_col,center_lon,center_lat,center_x_3003,center_y_3003,macroblock_id,distance_stratum,distance_percentile,distance_to_medoid_k7,second_nearest_cluster,second_nearest_distance,assignment_margin,relative_assignment_margin,cleanup_cluster,cleanup_changed,spatial_component_id,spatial_component_size,same_label_neighbor_share,stratum_population,stratum_sample_size,inclusion_probability,within_cluster_weight,citywide_nonmedoid_weight,built_frac,avg_height_m,facade_to_site_ratio,uwg_treecover,uwg_grasscover,charlength_m,road_frac,green_pct,tree_canopy_pct,tree_count,tree_density_ha,tree_mean_height_m,building_count,height_valid_footprint_frac
C5_distance_stratified_random_1962,probability_sample,distance_stratified_random,preferred,5,4849,4,1962,30,59,7.653324277112491,45.03418814002211,1393950.0,4987650.0,3_5,D00_25,0.0292854353768059,0.293082760867296,4,0.8055052613274455,0.512422500460149,0.6361504077772181,5,False,C5_component_0010,59,1.0,640.0,3.0,0.0046875,0.0833007939606924,0.0201524025442408,0.3180540302492418,16.365744622201735,0.836216052326078,0.0438572376707761,0.0765512712179707,500,0.3816043559843194,12.04085088887469,4.385723767077619,265,10.6,12.704545454545457,440,0.8613086334459374
C5_distance_stratified_random_4658,probability_sample,distance_stratified_random,preferred,5,4849,4,4658,56,68,7.664202163867622,45.0577203245024,1394850.0,4990250.0,5_6,D00_25,0.2124170245997657,0.481668643271082,4,1.070137923745315,0.5884692804742327,0.549900407617256,5,False,C5_component_0008,1904,1.0,640.0,3.0,0.0046875,0.0833007939606924,0.0201524025442408,0.3564637927475341,17.628129509396793,1.007979394027073,0.0434031275542281,0.0293176864636834,500,0.3529935115285177,7.272081401791157,4.340312755422817,282,11.28,13.596958174904945,509,0.9752948574807642
C5_distance_stratified_random_8069,probability_sample,distance_stratified_random,preferred,5,4849,4,8069,84,60,7.653452853090854,45.082798652534194,1394050.0,4993050.0,8_6,D00_25,0.2128074970714564,0.4819761929565742,4,1.021543377522398,0.5395671845658234,0.5281882262057863,5,False,C5_component_0008,1904,1.0,640.0,3.0,0.0046875,0.0833007939606924,0.0201524025442408,0.3410273837014481,14.230635743676247,0.9251861188968544,0.0491118388936557,0.0118450579878699,500,0.3566575597985819,6.095689688152569,4.9111838893655735,298,11.92,14.516891891891891,686,0.9557077916341618
C5_distance_stratified_random_3623,probability_sample,distance_stratified_random,preferred,5,4849,4,3623,46,48,7.639022007119798,45.048421231343376,1392850.0,4989250.0,4_4,D25_50,0.4662241311987505,0.6165560576380382,4,1.3201006684705858,0.7035446108325475,0.5329476968204594,5,False,C5_component_0012,139,1.0,640.0,3.0,0.0046875,0.0833007939606924,0.0201524025442408,0.3714497190881337,16.944042213362156,1.1473033338853602,0.0380338456872447,0.0171217663483804,500,0.3378056632264388,5.515561203562519,3.8033845687244745,195,7.8,11.678756476683938,431,0.8696079966442263
C5_distance_stratified_random_10265,probability_sample,distance_stratified_random,preferred,5,4849,4,10265,105,69,7.6644445197581055,45.10183116676189,1394950.0,4995150.0,10_6,D25_50,0.3139398672393596,0.5452145601044173,3,0.9745870797292232,0.4293725196248058,0.4405686557471105,5,False,C5_component_0025,308,1.0,640.0,3.0,0.0046875,0.0833007939606924,0.0201524025442408,0.3097206577151376,11.835286809180005,0.7811709622250597,0.0308739920710846,0.0444447709559625,500,0.3485881515747356,7.53187630270472,3.087399207108467,355,14.2,7.006291390728477,564,0.968167876826871
C5_distance_stratified_random_10277,probability_sample,distance_stratified_random,preferred,5,4849,4,10277,105,81,7.679692662880105,45.102008537890015,1396150.0,4995150.0,10_8,D25_50,0.3412729402577118,0.5594309227608576,4,1.4845311354178778,0.92510021265702,0.6231598587500258,5,False,C5_component_0025,308,1.0,640.0,3.0,0.0046875,0.0833007939606924,0.0201524025442408,0.3627860167024227,15.401484566267772,1.144703610060608,0.0228340417679889,0.0511137437633716,500,0.289506129199475,7.3947785531360655,2.2834041767988986,226,9.04,10.547887323943662,576,0.9515100317006556
C5_distance_stratified_random_5565,probability_sample,distance_stratified_random,preferred,5,4849,4,5565,64,54,7.646256571536472,45.06471025596721,1393450.0,4991050.0,6_5,D50_75,0.697383834439672,0.7212265215785842,4,1.554261941787405,0.8330354202088207,0.5359684862712574,5,False,C5_component_0008,1904,1.0,640.0,3.0,0.0046875,0.0833007939606924,0.0201524025442408,0.3968018766901957,13.834214636820326,1.163026721298296,0.0320150462356909,0.0,500,0.3368515534570124,2.6353919772348675,3.2015046235690945,193,7.72,11.82967032967033,859,0.9681253815264598
C5_distance_stratified_random_6067,probability_sample,distance_stratified_random,preferred,5,4849,4,6067,68,76,7.674110055210797,45.06863782055862,1395650.0,4991450.0,6_7,D50_75,0.6657555642327216,0.7044204568418008,4,0.9813022759745762,0.2768818191327749,0.282157522622467,5,False,C5_component_0008,1904,1.0,640.0,3.0,0.0046875,0.0833007939606924,0.0201524025442408,0.3588052297744656,19.142839328713283,0.895618642195585,0.052389922868115,0.0,500,0.374554067320277,4.456051262634659,5.238992286811504,472,18.88,12.883219954648526,334,0.9887690265423126
C5_distance_stratified_random_6798,probability_sample,distance_stratified_random,preferred,5,4849,4,6798,74,42,7.630803631472412,45.07352761085452,1392250.0,4992050.0,7_4,D50_75,0.6337368215540804,0.6897395199146411,4,0.6914253428288768,0.0016858229142343,0.0024381850213025,5,False,C5_component_0008,1904,0.5,640.0,3.0,0.0046875,0.0833007939606924,0.0201524025442408,0.3259826793261817,16.553815532264643,0.92446281741165,0.0644383173462023,0.0412771789761072,500,0.3313531725724327,10.571549632230964,6.443831734620235,410,16.4,12.789333333333332,464,0.9782601315373052
C5_distance_stratified_random_4354,probability_sample,distance_stratified_random,preferred,5,4849,4,4354,53,72,7.669343594965428,45.0550798696523,1395250.0,4989950.0,5_7,D75_95,0.8164779383053494,0.7970459736818912,4,1.273755203857699,0.4767092301758073,0.3742549814375983,5,False,C5_component_0008,1904,1.0,512.0,3.0,0.005859375,0.0666406351685539,0.0161219220353926,0.395172687330352,18.991715180078018,1.0956337999590526,0.0469222751913943,0.0,500,0.3300335678560111,3.5253321875771815,4.692227519139433,249,9.96,12.9125,576,0.9717695911065868
C5_distance_stratified_random_4997,probability_sample,distance_stratified_random,preferred,5,4849,4,4997,59,86,7.686995021732193,45.06068525513208,1396650.0,4990550.0,5_8,D75_95,0.8719250292854354,0.8452600450722753,4,1.2231743659792609,0.377914320906985,0.3089619365955489,5,False,C5_component_0008,1904,1.0,512.0,3.0,0.005859375,0.0666406351685539,0.0161219220353926,0.4596712708380641,15.962500792502194,0.5971174055085346,0.0485603537720211,0.0106407707977264,500,0.2857104640770662,5.920112456974758,4.856035377202117,350,14.0,14.532608695652174,653,0.9846426476301068
C5_distance_stratified_random_8949,probability_sample,distance_stratified_random,preferred,5,4849,4,8949,92,91,7.692666642335065,45.09045575960492,1397150.0,4993850.0,9_9,D75_95,0.9449433814916048,0.9559152870108408,6,1.1965468476250007,0.2406315606141593,0.2011050057018524,5,False,C5_component_0008,1904,1.0,512.0,3.0,0.005859375,0.0666406351685539,0.0161219220353926,0.4546952416291798,12.001990132794688,0.8300055521354628,0.0041747101181891,0.0076490459093884,500,0.3183696312647984,1.182375602757767,0.4174710118189174,35,1.4,11.5,979,0.9595544078969797
C5_distance_stratified_random_1121,probability_sample,distance_stratified_random,preferred,5,4849,4,1121,21,66,7.662397229283551,45.02619327287652,1394650.0,4986750.0,2_6,D95_100,0.9988285825849278,1.7595080926975026,3,1.800806973406081,0.0412988807085779,0.0229335410837866,5,False,C5_component_0004,35,0.75,129.0,3.0,0.0232558139534883,0.016790316282702,0.0040619686378235,0.1854176836702254,24.57553645712348,0.3077722994140355,5.0184775846297614e-05,0.0699835756302723,500,0.2739286461160006,7.00337604061186,0.0050184775846297,1,0.04,,65,0.993820253829664
C5_distance_stratified_random_1760,probability_sample,distance_stratified_random,preferred,5,4849,4,1760,28,70,7.667326988211133,45.0325521260496,1395050.0,4987450.0,2_7,D95_100,0.9535337758688012,0.9845652982799384,4,1.5501369220326369,0.5655716237526981,0.3648526886328758,5,False,C5_component_0008,1904,1.0,129.0,3.0,0.0232558139534883,0.016790316282702,0.0040619686378235,0.3419637600184309,22.156956137228256,0.8460732840406081,0.0117316205559188,0.0976506668504212,500,0.2826350698730721,10.938228740634006,1.1731620555918807,109,4.36,10.085714285714284,319,0.9539498404704564
C5_distance_stratified_random_6199,probability_sample,distance_stratified_random,preferred,5,4849,4,6199,69,84,7.684248967102723,45.0696552937627,1396450.0,4991550.0,6_8,D95_100,0.983209683717298,1.167019489813732,6,1.3903498200906872,0.2233303302769547,0.1606288770277883,5,False,C5_component_0008,1904,1.0,129.0,3.0,0.0232558139534883,0.016790316282702,0.0040619686378235,0.4994720121389539,20.35014976480213,0.7651974481119468,0.0020180424461728,0.0126735062754798,500,0.4212390365039098,1.4691548721652687,0.2018042446172808,16,0.64,11.75,509,0.9849120930548116
C5_risk_boundary_4042,purposive_stress,risk_boundary,not_applicable,5,4849,4,4042,50,63,7.657980050585188,45.052246345152795,1394350.0,4989650.0,5_6,D25_50,0.3912534166341272,0.584882843238147,4,0.5850940579802332,0.0002112147420855,0.0003609927997126,5,False,C5_component_0008,1904,0.5,,,,0.0,0.0,0.2790758553008102,18.061835898987376,0.8379161516430356,0.0534265238284226,0.0754612350400548,500,0.342152209199589,12.88877588684776,5.342652382842269,399,15.96,13.077540106951872,400,0.9642804170749532
C5_risk_cleanup_2713,purposive_stress,risk_cleanup,not_applicable,5,4849,4,2713,37,47,7.637944818833667,45.040306865724766,1392750.0,4988350.0,3_4,D95_100,0.9711050370948848,1.0822226864193296,4,1.0947639812677488,0.0125412948484187,0.0114557064929152,4,True,C5_component_0014,1,0.0,,,,0.0,0.0,0.2793376211141568,21.294825567342937,1.170629911648882,0.0564342381521255,0.0798692797753282,500,0.3565404836671647,13.63035179274538,5.643423815212555,355,14.2,12.883823529411766,263,0.9110531848466884
C5_risk_morphology_extreme_1039,purposive_stress,risk_morphology_extreme,not_applicable,5,4849,4,1039,20,65,7.661149219134452,45.02527847136139,1394550.0,4986650.0,2_6,D95_100,1.0,2.211393595403629,4,2.3002078622974658,0.0888142668938365,0.0386114091467925,5,False,C5_component_0004,35,0.75,,,,0.0,0.0,0.1208232695304244,28.82838489826333,0.4009796534973421,0.0,0.0733973917495491,500,0.2757120172540743,7.339739174954913,0.0,0,0.0,,105,0.9788949839812696
C6_distance_stratified_random_1169,probability_sample,distance_stratified_random,preferred,6,1524,6,1169,22,33,7.620499242348872,45.02659482690923,1391350.0,4986850.0,2_3,D00_25,0.1336760925449871,0.5120344222652234,3,1.717882762615987,1.2058483403507634,0.7019386692689674,6,False,C6_component_0001,198,1.0,97.0,3.0,0.0309278350515463,0.0831191088260497,0.0030543485106114,0.5674738826493435,9.901197767948752,0.1375401949971707,0.0120658942134178,0.0162039442538098,500,0.0584022802783885,2.826983846722763,1.206589421341782,52,2.08,16.98076923076923,31,0.9999999999999998
C6_distance_stratified_random_9303,probability_sample,distance_stratified_random,preferred,6,1524,6,9303,96,52,7.6430351520748365,45.09347724173274,1393250.0,4994250.0,9_5,D00_25,0.0771208226221079,0.4661151019970799,5,1.5722785664797998,1.1061634644827198,0.7035416548095083,6,False,C6_component_0004,14,1.0,97.0,3.0,0.0309278350515463,0.0831191088260497,0.0030543485106114,0.6004636081740645,15.569162215491197,0.3229026735749386,0.0077020452118204,0.0678384769061163,500,0.1237701893291004,7.554052211793678,0.7702045211820412,97,3.88,17.021052631578947,85,0.998912384082678
C6_distance_stratified_random_10944,probability_sample,distance_stratified_random,preferred,6,1524,6,10944,111,112,7.71896353509272,45.10785692794994,1399250.0,4995750.0,11_11,D00_25,0.0591259640102827,0.4430552014579512,3,1.655799145661489,1.2127439442035377,0.7324221342794863,6,False,C6_component_0006,90,1.0,97.0,3.0,0.0309278350515463,0.0831191088260497,0.0030543485106114,0.5629778434532932,11.014457432632016,0.0963835992502704,0.0052059280439631,0.0588951290778722,500,0.066890527156421,6.410105712183538,0.5205928043963174,30,1.2,15.583333333333334,37,0.9875266097950024
C6_distance_stratified_random_1421,probability_sample,distance_stratified_random,preferred,6,1524,6,1421,25,28,7.614089160831184,45.02921769917354,1390850.0,4987150.0,2_2,D25_50,0.4755784061696658,0.7851599154926924,3,1.3781915949957366,0.5930316795030443,0.4302969787773802,6,False,C6_component_0001,198,0.75,97.0,3.0,0.0309278350515463,0.0831191088260497,0.0030543485106114,0.4735078934799802,8.781100582698077,0.1348119158037738,0.0102716728871352,0.0430169680021325,500,0.1303096261044782,5.328864088926774,1.0271672887135204,43,1.72,16.214285714285715,56,0.9999411206309592
C6_distance_stratified_random_1531,probability_sample,distance_stratified_random,preferred,6,1524,6,1531,26,43,7.633103424001118,45.030347127735475,1392350.0,4987250.0,2_4,D25_50,0.4267352185089974,0.7364280460406833,5,2.2149853884374595,1.4785573423967762,0.6675246482956758,6,False,C6_component_0001,198,1.0,97.0,3.0,0.0309278350515463,0.0831191088260497,0.0030543485106114,0.7405128360486586,14.660270943751405,0.1396366886164015,0.0104515576512219,0.0019924873706141,500,0.1004076799746508,1.244404502183614,1.0451557651221983,80,3.2,15.355555555555556,15,0.9998939513831844
C6_distance_stratified_random_11569,probability_sample,distance_stratified_random,preferred,6,1524,6,11569,118,108,7.713738658074725,45.114099288393255,1398850.0,4996450.0,11_10,D25_50,0.3624678663239074,0.6873279589033666,3,1.462832118551172,0.7755041596478054,0.5301388654330924,6,False,C6_component_0006,90,1.0,97.0,3.0,0.0309278350515463,0.0831191088260497,0.0030543485106114,0.5178370625890376,9.666843636436578,0.1596360029053526,0.0,0.0945161996608158,500,0.0950133435901789,9.451619966081584,0.0,0,0.0,,74,0.965450600499734
C6_distance_stratified_random_934,probability_sample,distance_stratified_random,preferred,6,1524,6,934,19,41,7.6307155368634705,45.024017311664416,1392150.0,4986550.0,1_4,D50_75,0.5989717223650386,0.9022774657630666,5,1.4592015638753109,0.5569240981122437,0.3816635836334897,6,False,C6_component_0001,198,1.0,97.0,3.0,0.0309278350515463,0.0831191088260497,0.0030543485106114,0.5222915158995853,18.820832604943607,0.239592547587063,0.0253955722535783,0.0099400502835741,500,0.1095019106534815,3.533562253715244,2.5395572253578327,109,4.36,17.264150943396228,24,0.9986295602185384
C6_distance_stratified_random_7173,probability_sample,distance_stratified_random,preferred,6,1524,6,7173,77,27,7.611687936729619,45.07599723098327,1390750.0,4992350.0,7_2,D50_75,0.6195372750642674,0.9101365482549598,3,0.9980194918556496,0.0878829436006893,0.0880573418834594,6,False,C6_component_0003,4,0.5,97.0,3.0,0.0309278350515463,0.0831191088260497,0.0030543485106114,0.4095665831173197,11.275683570403888,0.3386864875412831,0.0258507031690079,0.0452587469299923,500,0.1489249750167537,7.110945009900027,2.5850703169007945,133,5.32,13.34297520661157,157,0.9952418469867776
C6_distance_stratified_random_11910,probability_sample,distance_stratified_random,preferred,6,1524,6,11910,123,118,7.726348269082018,45.11874145647427,1399850.0,4996950.0,12_11,D50_75,0.6323907455012854,0.9140133456215545,3,1.030981611810532,0.1169682661889774,0.1134533000870565,6,False,C6_component_0010,13,0.75,97.0,3.0,0.0309278350515463,0.0831191088260497,0.0030543485106114,0.4013133328905565,13.575039069871996,0.1418538328581439,0.0,0.1206017492178113,500,0.0972556750340458,12.06017492178113,0.0,0,0.0,,15,0.9952805992866504
C6_distance_stratified_random_921,probability_sample,distance_stratified_random,preferred,6,1524,6,921,19,28,7.614219500368659,45.02381825328629,1390850.0,4986550.0,1_2,D75_95,0.8174807197943444,1.040675945126322,5,2.5757503434307836,1.5350743983044617,0.5959717339141695,6,False,C6_component_0001,198,1.0,78.0,3.0,0.0384615384615384,0.0668380462724935,0.0024560740600793,0.7867217343587793,9.369217656012744,0.1005663992506719,0.0028627867583445,0.0114294802770082,500,0.0120475078964811,1.4292267035352773,0.2862786758344511,20,0.8,12.8,19,0.9999791674247608
C6_distance_stratified_random_11007,probability_sample,distance_stratified_random,preferred,6,1524,6,11007,112,72,7.668110004994065,45.10817510812452,1395250.0,4995850.0,11_7,D75_95,0.7789203084832905,1.0134002586359503,3,1.1662451698415803,0.15284491120563,0.1310572726542499,6,False,C6_component_0007,5,0.75,78.0,3.0,0.0384615384615384,0.0668380462724935,0.0024560740600793,0.4347230133047108,8.482220355269906,0.4623802346525674,0.0023266061835953,0.0712841557736774,500,0.2349279313872787,7.361076195727283,0.2326606183595379,25,1.0,11.32,388,0.9059983004466852
C6_distance_stratified_random_11181,probability_sample,distance_stratified_random,preferred,6,1524,6,11181,114,60,7.652817936605967,45.109795989765416,1394050.0,4996050.0,11_6,D75_95,0.8586118251928021,1.060583387112701,3,1.2341492761304749,0.1735658890177738,0.1406360578697324,6,False,C6_component_0008,10,0.6666666666666666,78.0,3.0,0.0384615384615384,0.0668380462724935,0.0024560740600793,0.4204297564994957,7.973032253695877,0.463652823096349,0.0007269192957415,0.0307455997274718,500,0.2055669586702741,3.147251902321341,0.0726919295741591,4,0.16,13.666666666666666,424,0.9334912806099104
C6_distance_stratified_random_735,probability_sample,distance_stratified_random,block_only,6,1524,6,735,16,39,7.628242174307322,45.021287101586,1391950.0,4986250.0,1_3,D95_100,0.9665809768637532,1.2244238356145296,5,1.412614083978626,0.1881902483640964,0.1332212743016541,6,False,C6_component_0001,198,0.5,20.0,3.0,0.15,0.0171379605826906,0.0006297625795075,0.408661870403422,20.42400086453041,0.2029383419310846,0.0140762684269062,0.0472413164482181,500,0.0618160718390604,6.131758487512447,1.407626842690628,70,2.8,15.014285714285714,20,1.0
C6_distance_stratified_random_1349,probability_sample,distance_stratified_random,relaxed,6,1524,6,1349,24,46,7.636953386478379,45.02859281982549,1392650.0,4987050.0,2_4,D95_100,0.9537275064267352,1.2118796413056614,3,1.3825427388958298,0.1706630975901673,0.1234414624508951,6,False,C6_component_0001,198,0.25,20.0,3.0,0.15,0.0171379605826906,0.0006297625795075,0.4131425462060573,16.71241383172965,0.1107035809577402,0.0451234939323037,0.0550347973156736,500,0.2906404832073479,10.015829124797737,4.51234939323037,260,10.4,16.192156862745097,27,0.99837722679915
C6_distance_stratified_random_5953,probability_sample,distance_stratified_random,preferred,6,1524,6,5953,67,84,7.6842902771707084,45.067855439797725,1396450.0,4991350.0,6_8,D95_100,0.9691516709511568,1.2247590986698391,5,1.340539885837253,0.1157807871674136,0.0863687745442211,6,False,C6_component_0002,47,0.75,20.0,3.0,0.15,0.0171379605826906,0.0006297625795075,0.570223298687948,19.4153890791128,0.7322621238195314,0.0004341015687959,0.0158979094653498,500,0.3372483255401198,1.6332011034145797,0.0434101568795977,3,0.12,8.666666666666666,526,0.9859919488301464
C6_risk_boundary_1173,purposive_stress,risk_boundary,not_applicable,6,1524,6,1173,22,37,7.625575186379634,45.02665605318248,1391750.0,4986850.0,2_3,D75_95,0.8277634961439588,1.043568977460576,5,1.0472963813319838,0.0037274038714074,0.0035590726157831,6,False,C6_component_0001,198,1.0,,,,0.0,0.0,0.369087873691593,16.403039809149234,0.3087193342637719,0.0216764225553996,0.0,500,0.1287887022630162,1.8857149571713132,2.1676422555399637,100,4.0,16.454545454545453,53,1.0
C6_risk_cleanup_12909,purposive_stress,risk_cleanup,not_applicable,6,1524,6,12909,142,73,7.668752855892734,45.135187320140695,1395350.0,4998850.0,14_7,D75_95,0.9151670951156812,1.125856699217136,3,1.1782826870765617,0.0524259878594257,0.0444935569659433,3,True,C6_component_0011,3,0.3333333333333333,,,,0.0,0.0,0.3936924968472916,7.3294363761815315,0.2881060524855798,0.0,0.0467182965719551,500,0.1476860545224936,4.67182965719551,0.0,0,0.0,,191,0.9801053914193656
C6_risk_morphology_extreme_1435,purposive_stress,risk_morphology_extreme,not_applicable,6,1524,6,1435,25,42,7.631855799498378,45.02943201118437,1392250.0,4987150.0,2_4,D95_100,1.0,1.3818097520379855,5,2.829383230104996,1.4475734780670104,0.5116215656700885,6,False,C6_component_0001,198,1.0,,,,0.0,0.0,0.9007083314996973,15.01324244710755,0.1113109609323113,0.0,0.0026434951253777,500,0.0616771389220359,0.264349512537771,0.0,0,0.0,,13,0.9999128126617124
