grid_id,fit_eligible,built_frac,avg_height_m,facade_to_site_ratio,uwg_treecover,uwg_grasscover
1111,True,0.0524776645001247,15.16730214071864,0.1861206630372979,0.11264187300669262,0.3513977471675288
1112,True,0.0759922007511588,13.441581433515363,0.2352225329709751,0.09741847804462223,0.2901424312429309
1113,True,0.1225684162982436,13.44009600799542,0.3590737015975342,0.08129398960605182,0.2179986862334204
1114,True,0.1379160739949002,13.999419956617045,0.4322029701103349,0.05119270984824572,0.15262039236588518
1115,True,0.1269713884675923,13.795414106558564,0.3853801720863303,0.03208633998235141,0.08849999871521119
1116,True,0.1235046851296364,13.843288148487408,0.3594221427102876,0.02109773065891897,0.08763725406169733
1117,True,0.1669759818706899,17.310048538809944,0.3468991664937114,0.014774097757339129,0.07127645864550966
1118,True,0.1220079708485166,19.27405010253991,0.1866702010096696,0.0074274330962757805,0.07585756548019103
1119,True,0.1288811341403337,21.557236977546456,0.1590821895285619,0.0,0.0727074010247652
1120,True,0.1629380783945592,26.26212077852411,0.2186124832740106,0.0,0.0748133957215027
1121,True,0.1854176836702254,24.57553645712348,0.3077722994140355,5.0184775845962575e-05,0.06998357563027263
1122,True,0.1386569702880063,25.642362907303617,0.4872177948000747,0.0007026882349553052,0.07288583935813349
1123,True,0.1673521244642983,23.942418160563136,0.6181192878262107,0.00763249402864091,0.052895774360369185
1124,True,0.1751427989567283,22.58400085797504,0.6632087416049813,0.021928506649739807,0.0955885000184343
1125,True,0.1404389443963971,16.878077782575698,0.4799977081461127,0.053339375634827296,0.1547123960007539
1126,False,0.1340408318920496,17.69790641197983,0.4623934864581513,0.05996438837375515,0.22740337575071948
1127,False,0.1092952556517175,16.77641171234326,0.3270959762075456,0.08325718161559943,0.3055843833679796
1128,False,0.0680029071906492,16.35246013607083,0.1860342583804095,0.08824994032226852,0.3222451248252829
1129,False,0.0395050197872815,7.67375486534684,0.0526944262625195,0.07888807731208625,0.32276279862746354
1130,False,0.0488529689204587,6.689298711846355,0.0680096155213193,0.054823312282112194,0.3391005587637012
1131,True,0.0280690758115888,6.734874170454022,0.0584223194902413,0.04814811476733814,0.29471893645201674
1132,True,0.0294731438802597,6.001896231636071,0.0649825630066257,0.024202818066384642,0.29445954932061924
1133,True,0.0431690246650558,5.923505352448052,0.0948026007701739,0.012280253566029947,0.37957350169628273
1134,True,0.0496639084068097,6.320242120570491,0.1160605627789881,0.010173648735938593,0.41813213245862685
1135,True,0.0468457222236802,6.415827346408518,0.1215026425472008,0.0039537306033298365,0.4497069035288303
1136,True,0.0528158918486536,6.651999707537505,0.1457117149389291,0.0039537306033298365,0.5221182975405899
1137,False,0.0608703004705193,6.846853829432817,0.175439637091041,0.0039537306033298365,0.5031251253371548
1138,False,0.0622376893672729,6.9482244811390315,0.1847317528423944,0.0039537306033298365,0.44651606663322135
1139,False,0.0727217053060094,6.795241952091328,0.2002171683347643,0.0011261858225045725,0.39546097534896985
1140,False,0.067057051853766,6.753734625592086,0.1836478725021622,0.0,0.3453306353297072
1141,False,0.0634038630032922,6.721034511135544,0.1641285432948957,0.0,0.3026610226829629
1142,False,0.0493806918345914,6.636550639337423,0.1213661209135893,0.0,0.3003163621865796
